model,setup,lgbm_auroc,lgbm_auprc,gru_auroc,gru_auprc,timestamp
saits_kgi,sota,0.8578193350831147,0.19735768732340564,0.8606928040244969,0.25693555348578834,2026-02-25T10:23:59.984767
