model,setup,lgbm_auroc,lgbm_auprc,gru_auroc,gru_auprc,timestamp
gpvae,sota,0.8823928258967629,0.21503410969115708,0.91917104111986,0.2747593404727034,2026-02-26T15:55:41.868524
