model,setup,lgbm_auroc,lgbm_auprc,gru_auroc,gru_auprc,timestamp
saits_kgi,handpicked,0.5967088607594937,0.022228513918112196,0.7366244725738397,0.12012237423683059,2026-03-03T12:10:51.150080
